headline,url,time,summary,tags
拾光纪·在龙门石窟，看曾经冷门的文物保护热起来,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkux6888677.shtml,2025-05-20 20:16:00,5月19日，习近平总书记在河南省洛阳市考察龙门石窟。青年人才源源不断、数字技术赋能保护，1500多年的龙门石窟正焕发出新光彩。,
第一观察·瞬间｜“这条路走对了”,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkuw1198149.shtml,2025-05-20 20:15:00,5月19日下午，习近平总书记来到河南洛阳轴承集团股份有限公司考察。新华社记者的镜头定格下这样一个瞬间—— 新华社记者 燕雁 摄 习近平总书记走进企业智能工厂...,
第1视点｜科技创新助推传统制造业转型升级,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkuu1762625.shtml,2025-05-20 20:15:00,5月19日，习近平总书记在河南省洛阳市考察了洛阳轴承集团股份有限公司，了解当地加快先进制造业发展等情况。 《第1视点》带你了解。,
郭明錤：亚马逊考虑推出大尺寸折叠设备，挑战华为和苹果,https://news.sina.com.cn/c/2025-05-20/doc-inexfkux6888584.shtml,2025-05-20 20:15:00,IT之家5月20日消息，据行业分析师郭明錤透露，亚马逊正在开发一款类似华为周一发布的MateBookFold非凡大师的大尺寸折叠设备。郭明錤表示：“苹果在大尺寸,
高通CEO安蒙回应小米自研手机芯片玄戒O1：继续向小米供应芯片,https://news.sina.com.cn/c/2025-05-20/doc-inexfkux6888380.shtml,2025-05-20 20:14:00,IT之家5月20日消息，小米创办人、董事长兼CEO雷军今日发文宣布：小米自主研发设计的3nm旗舰芯片——小米玄戒O1已开始大规模量产。对于小米的这一进展，小米手,
习近平在河南考察时强调 坚定信心推动高质量发展高效能治理 奋力谱写中原大地推进中国式现代化新篇章,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkuz3662730.shtml,2025-05-20 20:14:00,5月19日至20日，中共中央总书记、国家主席、中央军委主席习近平在河南考察。这是19日下午，习近平在洛阳轴承集团股份有限公司智能工厂考察。,
农夫山泉钟睒睒：不反对代工，但农夫山泉目前所有产品是无法代工的,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuz3662773.shtml,2025-05-20 20:13:00,每经记者：叶晓丹每经编辑：董兴生5月20日，在农夫山泉2024年年度股东大会上，面对近期关于农夫山泉产品代工的传闻，公司董事长钟睒睒在会上回应称：“不反对代工，,
外媒称中国防长不出席香格里拉对话会，中方回应,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuz3654783.shtml,2025-05-20 19:39:00,外交部网站消息，5月20日外交部发言人毛宁主持例行记者会。 法新社记者：《金融时报》援引不具名人士消息称，中国国防部长不会出席下周在新加坡举行的香格里拉对话会。,"香格里拉,外媒,毛宁"
中国分享月壤，NASA无缘,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuw1190602.shtml,2025-05-20 19:34:00,来源：长安街知事 据参考消息报道，《沃尔夫修正案》正在阻止美国政府资助本国科研人员对嫦娥五号任务月壤样品的分析。 今年4月，中国正式向6个国家的7家科研机构开放嫦娥...,"科研,嫦娥五号,月壤"
美国专家：中国很聪明，买稀土需填写最终用户，进一步封堵漏洞,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuu1752804.shtml,2025-05-20 19:33:00,[文/观察者网 齐倩]中美经贸高层会谈取得突破，双方同意将税率下调115%。但美国有线电视新闻网（CNN）注意到，迄今，中国仍在严格控制稀土出口...,"稀土,稀土出口,中国"
冒充现役军人，自称有中国兵器工业集团投资内幕，2人被刑拘,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuz3646357.shtml,2025-05-20 19:11:00,今日A股市场以高开姿态拉开帷幕，随后展开震荡上行走势。截至收盘，上证指数稳收0.38%的涨幅，一根小阳线虽看似涨幅有限，却悄然点燃市场热情。当日两市个股呈现普涨,
国台办：不管台湾地区领导人讲什么，都改变不了台湾是中国一部分的地位和事实,https://news.sina.com.cn/c/2025-05-20/doc-inexfkuu1737802.shtml,2025-05-20 18:51:00,国务院台办发言人陈斌华就台湾地区领导人近来多次讲话中涉两岸关系内容答记者问。 问：台湾地区领导人今天发表就职一周年讲话并在讲话结束后接受媒体采访...,"台湾省,中国,国台办"
和总书记面对面 | 两个行当，一颗匠心,https://news.sina.com.cn/c/xl/2025-05-21/doc-inexfkuz3646735.shtml,2025-05-20 18:50:00,古都洛阳，亘古亘今。文明积淀于斯，活力迸发于此。 5月19日下午，习近平总书记来到这里考察调研。在河南洛阳轴承集团股份有限公司和龙门石窟两个考察点...,"龙门石窟,习近平"
中央巡视组进驻云南期间，李成武主动投案,https://news.sina.com.cn/c/2025-05-20/doc-inexfeny1296764.shtml,2025-05-20 18:33:00,来源：政知见据云南省纪委监委5月20日消息：云南省红河州人大常委会党组书记、主任李成武涉嫌严重违纪违法，主动投案，目前正接受云南省纪委监委纪律审查和监察调查。,
水利部：“龙舟水”期间，珠江流域降雨接近常年或略偏多,https://news.sina.com.cn/c/2025-05-20/doc-inexfeny1300313.shtml,2025-05-20 18:31:00,来源：央视网央视网消息：据水利部微信公众号消息，近日，水利部信息中心会同水利部珠江水利委员会、广东、广西等水文部门，会商研判今年“龙舟水”期间珠江流域汛情形势。,"水利部,降雨"
新冠阳性率升高，钟南山发声提醒，中疾控预测,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0636309.shtml,2025-05-20 18:23:00,新冠又起来了吗？最近不少网友发文说自己“阳了”话题#新冠感染又抬头#也登上热搜引发网友关注中疾控：疫情呈波动上升趋势17日，中疾控发布5月健康风险提示。其中提出,新冠肺炎
超10万人预约！售价23999元的鸿蒙折叠电脑，华为想卖给谁？,https://news.sina.com.cn/c/2025-05-20/doc-inexfenw1857530.shtml,2025-05-20 18:21:00,本文来源：时代周报作者：谢斯临图片来源：时代周报记者摄鸿蒙折叠电脑，终于现出真身。5月19日下午，华为在成都召开nova14系列及鸿蒙电脑新品发布会。会上，华为,
河北省纪委原副书记、省监委原副主任陈玉祥,https://news.sina.com.cn/c/2025-05-20/doc-inexfepc3761831.shtml,2025-05-20 18:14:00,2025年5月20日，江苏省连云港市中级人民法院一审公开宣判河北省纪委原副书记、省监委原副主任陈玉祥受贿案，对被告人陈玉祥以受贿罪判处有期徒刑十二年...,"河北省,纪委书记,连云港市"
深入一线 执纪为民,https://news.sina.com.cn/c/2025-05-20/doc-inexfenz6987192.shtml,2025-05-20 18:11:00,纪检监察工作是人心工作、群众工作，群众期盼处就是正风肃纪反腐的发力点。广西各级纪检监察机关深学习、实调研、抓落实，到基层去，到群众中去，精准发现...,纪检监察
中国籍“钢铁大王”在菲遭撕票案女主谋被捕！警方披露更多细节：试图戴欧美女子面容3D头套逃跑,https://news.sina.com.cn/c/2025-05-21/doc-inexfeny1288351.shtml,2025-05-20 18:09:00,据菲律宾媒体报道，当地时间5月17日，备受关注的菲律宾华人“钢铁大王”、菲律宾中国商会创会会长郭从愿被绑架撕票案的主要嫌疑人在菲律宾长滩岛一家豪华度假村内落网。,
国家能源局：4月份全社会用电量7721亿千瓦时，同比增长4.7%,https://news.sina.com.cn/c/2025-05-20/doc-inexfkux6894654.shtml,2025-05-20 17:59:00,来源：央视网央视网消息：据国家能源局微信公众号消息，4月份，全社会用电量7721亿千瓦时，同比增长4.7%。从分产业用电看，第一产业用电量110亿千瓦时，同比增长13...,"国家能源局,央视网,全社会用电量"
纪法百科•一图读懂应知应会党纪法规,https://news.sina.com.cn/c/2025-05-20/doc-inexfeny1271713.shtml,2025-05-20 17:21:00,来源：中央纪委国家监委网站,
有期徒刑十二年、罚金200万元！陈玉祥受贿案一审宣判,https://news.sina.com.cn/c/2025-05-20/doc-inexfenw1823710.shtml,2025-05-20 17:00:00,2025年5月20日，江苏省连云港市中级人民法院一审公开宣判河北省纪委原副书记、省监委原副主任陈玉祥受贿案，对被告人陈玉祥以受贿罪判处有期徒刑十二年，并处罚金人,
胖都来连夜改名为盈都来，商场、地图、社交平台均已改名,https://news.sina.com.cn/c/2025-05-20/doc-inexfenw1820772.shtml,2025-05-20 16:55:00,5月20日，浙江嘉兴。多位市民发布视频称，胖都来商场已将名字改为“盈都来”。视频画面显示胖都来在午夜将“胖”字拆除，留下“都来”二字，商场外墙上...,
交通运输部：我国已建成和在建自动化码头数量均居世界首位,https://news.sina.com.cn/c/2025-05-20/doc-inexfeny1266377.shtml,2025-05-20 16:54:00,来源：央视网 央视网消息：5月20日，交通运输部举行2025年5月新闻发布会，交通运输部科技司司长徐文强在会上介绍，在港口基础设施方面，我国沿海港口总体规模世界领先...,
128天火速登陆港股、首日涨幅超18%，宁德时代募资超300亿“卷”出海,https://news.sina.com.cn/c/2025-05-20/doc-inexfenw1816432.shtml,2025-05-20 16:48:00,5月20日，宁德时代在中国香港联交所主板正式挂牌上市。此次，宁德时代港股上市全球发售股份总数为“绿鞋”（超额配售选择权）前1.35亿股，发行价格为263港元/股,
极目锐评丨黄杨钿甜“高价耳环”事件，调查千万不能烂尾,https://news.sina.com.cn/c/2025-05-20/doc-inexfenw1814102.shtml,2025-05-20 16:26:00,近日，演员黄杨钿甜佩戴“高价奢侈品耳环”事件引发关注。照片中，黄杨钿甜佩戴的耳环被指认是奢侈品牌GRAFF经典系列，公价约230万元。,
财政部：1-4月全国一般公共预算收入80616亿元，同比下降0.4%,https://news.sina.com.cn/c/2025-05-20/doc-inexeyfc7066808.shtml,2025-05-20 16:10:00,财政部5月20日公布2025年1—4月财政收支情况：一、全国一般公共预算收支情况（一）一般公共预算收入情况。1—4月，全国一般公共预算收入80616亿元，同比下,
今年以来首月实现正增长 中央收入4月份增长1.6%,https://news.sina.com.cn/c/2025-05-20/doc-inexeyfc7075219.shtml,2025-05-20 16:07:00,财政部今天公布1—4月财政收支运行情况。1—4月，全国一般公共预算支出93581亿元，同比增长4.6%。全国一般公共预算收入80616亿元，其中4月税收收入增长1.9%...,增幅
知情人士回应董明珠孟羽童合体直播：可能会来，时间还没确定,https://news.sina.com.cn/c/2025-05-20/doc-inexeyff3840367.shtml,2025-05-20 16:07:00,5月20日，据财经网科技，网传消息称，格力电器董明珠将与其前秘书孟羽童在格力做直播。有接近格力方面的人士回应称，“可能确实会来”，但是具体时间还没有确定。此次董,
国际调解院设在香港，王毅将出席《公约》签署仪式,https://news.sina.com.cn/c/2025-05-20/doc-inexeyff3832684.shtml,2025-05-20 15:37:00,据外交部网站5月20日消息，外交部发言人宣布：中共中央政治局委员、外交部长王毅将出席于5月30日在中国香港举行的《关于建立国际调解院的公约》签署仪式。,"王毅,香港,公约"
统计局：4月全国城镇不包含在校生的16-24岁劳动力失业率为15.8%,https://news.sina.com.cn/c/2025-05-20/doc-inexeyfa1348731.shtml,2025-05-20 15:34:00,正在浏览：统计局：4月全国城镇不包含在校生的16-24岁劳动力失业率为15.8%,
江西发布雷电黄色预警 局地伴有强对流天气,https://news.sina.com.cn/c/2025-05-20/doc-inexeyey1925360.shtml,2025-05-20 15:31:00,来源：央视网央视网消息：据江西省气象局微博消息，江西省气象台5月20日14时42分发布雷电黄色预警信号：预计未来6小时内，九江、宜春、新余、吉安四市和抚州市北部...,"强对流,江西省,气象台"
一定之规•党政机关厉行节约反对浪费条例丨经费管理有关规定,https://news.sina.com.cn/c/2025-05-20/doc-inexeyfc7058207.shtml,2025-05-20 15:23:00,来源：中央纪委国家监委网站,中央纪委
特朗普与普京、泽连斯基分别通话，外交部表态,https://news.sina.com.cn/c/2025-05-20/doc-inexeyfa1344743.shtml,2025-05-20 15:23:00,5月20日，外交部发言人毛宁主持例行记者会。 当地时间19日，美国总统特朗普与俄罗斯总统普京、乌克兰总统泽连斯基分别通电话，就俄乌停火谈判等问题进行沟通。,"特朗普,外交部,泽连斯基"
一定之规•党政机关厉行节约反对浪费条例丨经费管理有关规定,https://news.sina.com.cn/c/2025-05-20/doc-inexeyff3825721.shtml,2025-05-20 15:21:00,来源：中央纪委国家监委网站,中央纪委
乌拉圭：适时推动乌国家足球队访华交流,https://news.sina.com.cn/c/2025-05-20/doc-inexeyey1907246.shtml,2025-05-20 15:20:00,据微信公众号“中国驻乌拉圭使馆”消息，5月19日，驻乌拉圭大使黄亚中会见乌国家足球队领队希奥尔达诺。 黄大使表示，建交以来，两国关系持续健康稳定发展...,
