headline,url,time,summary,tags,date
方圆谈丨涵养尚俭戒奢、廉洁自律的道德修为,https://news.sina.com.cn/c/2025-04-03/doc-inervuvz1825069.shtml,2025-04-03 08:52:00,能否做到尚俭戒奢、廉洁自律，检验着党员干部的道德修为。从近年来通报的党员干部违纪违法典型案例来看，生活奢侈、不加检点的不在少数。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'党员干部\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'方圆\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
【战新产业“百大工程”】中国交建推动超大型耙吸挖泥船智能疏浚装备国产化  助力高端智造发展,https://news.sina.com.cn/c/2025-04-03/doc-inervuvz1819528.shtml,2025-04-03 08:51:00,为响应国家“海洋强国”“制造强国”“美丽中国”战略，加快推动战新产业高端疏浚装备发展，打造疏浚行业国际先进水平的“大国重器”，中国交通建设集团有限公司（简称中交集团）推...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
国内最大货物滚装船交付,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2870904.shtml,2025-04-03 08:50:00,近日，招商局集团旗下招商工业为意大利船东生产的货物滚装船顺利交付。该船是目前国内船厂建造的最大货物滚装船。据悉，该船总长238米，型宽34米...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
碳减排超4000吨！“海葵一号”再添“混合动力心脏”,https://news.sina.com.cn/c/2025-04-03/doc-inervuwa8593674.shtml,2025-04-03 08:50:00,随着操作员按下启动键，亚洲首艘圆筒型FPSO（浮式生产储卸油装置）“海葵一号”搭载的双燃料发电机组成功并网运行，这是我国首个深水油田二次开发项目在能源综合利用领域取得...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'发电机组\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
“玲龙一号”全球首堆首台主泵成功验收发运,https://news.sina.com.cn/c/2025-04-03/doc-inervuvz1819151.shtml,2025-04-03 08:50:00,近日，由哈电集团动装公司研制的“玲龙一号”全球首堆首台主泵完成验收工作，从哈尔滨发运，标志着“玲龙一号”取得又一重要突破，对扩展核能应用领域...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'哈电集团\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
中国节能光伏治沙项目全面开工 助力三北工程攻坚战,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8751948.shtml,2025-04-03 08:49:00,近日，中国节能所属太阳能公司达拉特旗50万千瓦光伏治沙一体化项目全面开工，该项目为“三北”工程攻坚战重点项目，采用“光伏+治沙”模式，同步开展5.1万亩异地防沙治沙工程。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'中国\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'攻坚战\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
累计超360万小时 东方电气“AI+光伏”点亮乌兹别克斯坦万家灯火,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8751934.shtml,2025-04-03 08:49:00,踏入四月，东方电气集团所属东方国际在乌兹别克斯坦撒马尔罕光伏电站投运的450余名AI清扫机器人昼夜不停地工作。撒马尔罕光伏电站覆盖约450万平方米的土地...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'AI\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'机器人\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'光伏电站\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
宁夏新型储能并网规模超500万千瓦,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2870815.shtml,2025-04-03 08:49:00,近日，从国家电网获悉，宁夏新型储能并网规模超过500万千瓦，达到511.4万千瓦，比去年同期增长44.87%。近年来，宁夏加大新能源开发力度...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'宁夏\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'新能源\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'电网\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
前两个月我国软件业务收入同比增长9.9%,https://news.sina.com.cn/c/2025-04-03/doc-inerwfmr8577103.shtml,2025-04-03 08:41:00,工业和信息化部数据显示，今年前两个月，我国软件和信息技术服务业运行态势良好，软件业务收入增速平稳。今年1—2月，我国软件业务收入18965亿元，同比增长9.9%,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
清明假期中东部持续回暖 南方多地雨纷纷西南地区雨雪混杂,https://news.sina.com.cn/c/2025-04-03/doc-inervuwa8588808.shtml,2025-04-03 08:28:00,今天（4月3日），我国大部地区维持升温模式。 明天进入清明假期，假期前两日冷空气将给北方部分地区带来气温波动，但整体回暖趋势不变。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'清明\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'气温\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'西南地区\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
“养老服务更贴心了”,https://news.sina.com.cn/c/2025-04-03/doc-inervzcv2817378.shtml,2025-04-03 08:20:00,王洪发，安徽省东至县花园乡集中供养五保户。我叫王洪发，今年70岁，是东至县花园敬老院的一位院民，也是花园乡养老服务中心党支部的一名党员。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'养老服务\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
【8点见】一股民操纵多只股票被罚没3.96亿元,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8743818.shtml,2025-04-03 08:16:00,来源：央视网央视网消息：每天8点，央视网为您梳理24小时内发生在咱们身边的大小事儿。·外交部：“台独”挑衅一日不止，反“独”惩戒一刻不停。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'缅甸\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
【新思想引领新征程】共植新绿 建设美丽中国,https://news.sina.com.cn/c/xl/2025-04-03/doc-inervuwa8585135.shtml,2025-04-03 08:13:00,央视网消息（新闻联播）：习近平总书记指出，增绿就是增优势，植树就是植未来，要一茬接着一茬种，一代接着一代干，不断增厚我们的“绿色家底”。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
第一观察｜从这些故事，体悟“徙木立信”的坚定决心,https://news.sina.com.cn/c/xl/2025-04-03/doc-inervuwa8584105.shtml,2025-04-03 08:09:00,全国两会一结束，党中央在全党部署开展深入贯彻中央八项规定精神学习教育。这是习近平总书记亲自谋划的今年党建工作重点任务。制定实施中央八项规定，是我们党在新时代的徙,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
广安观潮丨一个山头一个山头攻,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2856070.shtml,2025-04-03 08:03:00,“全国纪检监察机关共立案87.7万件，留置3.8万人，给予党纪政务处分88.9万人，其中金融领域1.7万人、国有企业9.4万人、烟草系统3147人、医药领域6万人。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'腐败\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'广安市\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'全会\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
方圆谈丨涵养尚俭戒奢、廉洁自律的道德修为,https://news.sina.com.cn/c/2025-04-03/doc-inervuvz1808245.shtml,2025-04-03 08:01:00,能否做到尚俭戒奢、廉洁自律，检验着党员干部的道德修为。从近年来通报的党员干部违纪违法典型案例来看，生活奢侈、不加检点的不在少数。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
营造遵规守纪浓厚氛围,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2853645.shtml,2025-04-03 07:53:00,开展纪律教育要绵绵用力、久久为功，持续营造遵规守纪的浓厚氛围。纪检监察机关要坚持经常性和集中性相结合，使纪律教育贯穿干部成长全周期、融入组织管理全过程。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'党员干部\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
广西河池探索查改治贯通融合 系统整治党员干部和公职人员酒驾醉驾,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8734730.shtml,2025-04-03 07:53:00,河池市点名道姓通报曝光，全面接受群众监督，以“零容忍”态度彰显推进党员干部和公职人员涉酒违纪违法专项整治的坚定决心。 河池市纪委监委贯通监督监管责任...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'醉驾\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'酒驾\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'党员干部\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
方圆谈丨持续增强基层干部群众减负获得感,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8734731.shtml,2025-04-03 07:52:00,基层减负，效果如何？且看云南省昆明市西山区一个街道办公室里的变化。 以前，这间办公室犹如“材料的战场”。因工作所需，办公室里堆满台账材料...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'基层干部\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'方圆\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
江苏稻麦玉米农业保险实现“两大转变” 制定风险区划并调整相应费率,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8731053.shtml,2025-04-03 07:32:00,近日，省财政厅会同省农业农村厅、江苏金融监管局、省地方金融管理局等部门，结合水稻、小麦、玉米三大粮食作物生产风险区域特点...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'农业保险\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'保险\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'江苏省\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
我省59项涉企税费服务“一键办”,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8731052.shtml,2025-04-03 07:32:00,江苏“一企来办”平台办税服务功能近日全新升级。此次升级以企业需求为导向，按使用场景进行应用聚合，将涉企税费服务清单扩容至59项，其中，有10项为查询类服务...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'江苏省\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'税收\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
樱花冰粉、三色青团，北京餐饮老字号春季节令新品集中上市,https://news.sina.com.cn/o/2025-04-03/doc-inervuwa8577400.shtml,2025-04-03 07:31:00,新京报讯（记者王萍）红、绿、白三色交织的青团，为赏樱锦上添花的樱花冰粉……清明小长假即将到来，多家北京老字号餐饮也频频“破圈”，高颜值...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'樱花\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'老字号\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'青团\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
立足于严 立足于实 切实做好森林防灭火风险隐患排查整治,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8727985.shtml,2025-04-03 07:12:00,4月1日、2日，刘玉江副省长采取“四不两直”方式，先后赴新乡市、洛阳市调研森林防灭火工作。 刘玉江深入辉县白云寺国有林场、伊滨区万安山森林公园山头林区...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'防火\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'洛阳市\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
推进纪律教育常态长效,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2845104.shtml,2025-04-03 07:02:00,纪律教育作为全面从严治党的重要一环，对于营造风清气正的政治生态，筑牢党员干部拒腐防变的思想防线起着至关重要的作用。纪检监察机关要在建立常态化长效化的纪律教育机制...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'党员干部\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
正风反腐在身边丨六盘水：持续巩固深化“校园餐”专项整治,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2848897.shtml,2025-04-03 07:00:00,编者按：群众对发生在身边的腐败和作风问题深恶痛绝，感受尤为深切。按照中央纪委国家监委和省委部署要求，2024年4月起，全省各级纪检监察机关和各级各部门以超常规举措集...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'六盘水市\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
解放军报钧声：谋“独”挑衅必遭严惩，祖国统一必将实现,https://news.sina.com.cn/c/2025-04-03/doc-inervuvv8726873.shtml,2025-04-03 07:00:00,来源：澎湃新闻 4月2日，中国人民解放军东部战区位台湾海峡中部、南部相关海域组织“海峡雷霆-2025A”演练，宣示捍卫国家主权和领土完整的坚定意志，检验全时待战...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
理响中国图个明白|清风正气满乾坤——中央八项规定精神一起来学习,https://news.sina.com.cn/c/2025-04-03/doc-inervuwa8569879.shtml,2025-04-03 06:52:00,,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'中国\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
龙应台罕见批评赖清德反映出什么？,https://news.sina.com.cn/c/2025-04-03/doc-inervqpz2972575.shtml,2025-04-03 06:42:00,来源：环球网  赖清德当局“独”瘾发作、倒行逆施，在岛内引起持续的动荡和恐慌。台湾作家龙应台近日投书《纽约时报》，从一位台南出租车司机对台湾前途的担忧出发...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
广安观潮 | 一个山头一个山头攻,https://news.sina.com.cn/c/2025-04-03/doc-inervqqc1919375.shtml,2025-04-03 06:32:00,“全国纪检监察机关共立案87.7万件，留置3.8万人，给予党纪政务处分88.9万人，其中金融领域1.7万人、国有企业9.4万人、烟草系统3147人、医药领域6万人。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'腐败\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'广安市\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'全会\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
不以一毫私意自蔽,https://news.sina.com.cn/c/2025-04-03/doc-inervqqe8693908.shtml,2025-04-03 06:32:00,“不以一毫私意自蔽”语出南宋朱熹所著的《中庸章句》，其意思是不要因一点点私心私欲而蒙蔽自己。私心者，一己之欲也；自蔽者，蒙昧不明也。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
涵养尚俭戒奢、廉洁自律的道德修为,https://news.sina.com.cn/c/2025-04-03/doc-inervqqe8693906.shtml,2025-04-03 06:32:00,能否做到尚俭戒奢、廉洁自律，检验着党员干部的道德修为。从近年来通报的党员干部违纪违法典型案例来看，生活奢侈、不加检点的不在少数。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'党员干部\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
早间播报【2025年4月3日】,https://news.sina.com.cn/c/2025-04-03/doc-inervqqc1923130.shtml,2025-04-03 06:18:00,● 为进一步深化价格改革，完善价格治理机制，中办、国办近日印发《关于完善价格治理机制的意见》。● 4月1日至2日上午，省纪委举办深入贯彻中央八项规定精神学习教育读书班...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'安徽省\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'纪检监察\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国纪检监察报\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
无人船 怪装置……蔚蓝之下谍影重重 海洋间谍暗战升级,https://news.sina.com.cn/c/2025-04-03/doc-inervqpz2970225.shtml,2025-04-03 06:17:00,我国海洋面积辽阔，海岸线漫长，不仅拥有丰富的海洋资源，更是重要的战略屏障，事关国家主权、安全、发展利益。一个时期以来，境外间谍情报机关采取各种手段加强对我国海域...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
庆阳：巡察整改评估推动问题真改实改改到位,https://news.sina.com.cn/c/2025-04-03/doc-inervqpx8842644.shtml,2025-04-03 05:52:00,“对你单位巡察反馈问题整改落实情况督查评估时，发现你单位在巡察整改上仍存在一些问题和不足，你作为党组书记，对巡察整改重视不够、工作措施不力、整改成效不理想...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'巡察\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'庆阳市\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
驻省农业农村厅纪检监察组：驻点监督延伸触角,https://news.sina.com.cn/c/2025-04-03/doc-inervqpx8842642.shtml,2025-04-03 05:52:00,近日，省纪委监委派驻省农业农村厅纪检监察组成立谈话小组，围绕贯彻党的理论和路线方针政策、落实全面从严治党主体责任、廉洁自律等情况，与省农科院9个职能处室...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'纪检\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'农业农村\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-03
江西“一家三口被撞身亡”案即将开庭，家属盼公正审判,https://news.sina.com.cn/c/2025-04-03/doc-inervuvx2870689.shtml,2025-04-03 00:49:00,#江西一家三口被撞身亡案即将开庭#【江西“一家三口被撞身亡”案即将开庭，家属盼公正审判】#一家三口被撞身亡案家属患重度抑郁#2024年10月2日，江西省景德镇市,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
军事专家：突破“三道防线” 对台演练最近距离不足20海里,https://news.sina.com.cn/c/2025-04-03/doc-inervcyi2117994.shtml,2025-04-03 00:23:00,4月2日，中国人民解放军东部战区圆满完成联合演训各项任务。有网友疑问，持续军演的效果到底在哪？ 中国社科院台湾研究所副研究员刘匡宇介绍，每一次军演...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
我驻欧盟使团：希望欧方将一个中国原则落到实处,https://news.sina.com.cn/c/2025-04-03/doc-inervcyc9071660.shtml,2025-04-03 00:06:00,当地时间4月2日，我驻欧盟使团发言人就欧盟对外行动署涉台声明答记者问。 发言人表示，台湾是中国领土不可分割的一部分。台湾问题纯属中国内政，不容任何外来干涉...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-03
国台办：东部战区近日台岛周边演训是必要措施、正义之举,https://news.sina.com.cn/c/2025-04-02/doc-ineruxsm2202475.shtml,2025-04-02 21:51:00,4月2日，国务院台办发言人朱凤莲答记者问。问：对于中国人民解放军东部战区近日位台岛周边开展联合演训和“海峡雷霆-2025A”演练，民进党当局称此举“升高台海局势,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-02
